ID,VOICE,TEXT COLOR,PORTRAIT,ROUTE TO AFTER,CHOICE_1,CHOICE_1_NEXT,CHOICE_2,CHOICE_2_NEXT,ENGLISH,SPANISH,JAPANESE,GERMAN,CHINESE,CHINESE SIMPLIFIED,KOREAN,ITALIAN,PORTUGUESE
ending_baba1,-1,-1,-1,-1,-1,-1,-1,-1,"Thanks to the frog known as Baba,\nThe Realm was freed of Bobo's\nclutches for good.\n\nHis curse unbroken, Baba takes it\nupon himself to guard the tower\nfrom evil-doers\nuntil the end of time.","Gracias a la rana conocida como Baba,\nEl Reino fue liberado de las\ngarras de Bobo para siempre.\n\nCon su maldición intacta, Baba toma sobre sí mismo la tarea\nde proteger la torre de los malhechores\nhasta el fin de los tiempos.",ババというカエルのおかげで、\nこの地はボボの支配から\n永遠に解放された。\n\n呪いは解けぬまま、ババは\n世界の終わりまで悪しき者から\nこの塔を守ることを\n自らの使命とした。,"Dank des Frosches Baba\nwurde die Welt aus Bobo's\nKlauen befreit.\n\nNachdem sein Fluch gebrochen ist, nimmt Baba es\nauf sich, den Turm für alle Ewigkeit\nvor Bösewichten zu beschützen.",多虧了名為巴巴的青蛙，\n世間得以永遠脫離波波的掌控。詛咒尚未被破除下，巴巴自告奮勇地守護著高塔於作惡之人直到時間的盡頭。,多亏了名为巴巴的青蛙，\n世间得以永远脱离波波的掌控。诅咒尚未被破除下，巴巴自告奋勇地守护着高塔于作恶之人直到时间的尽头。,"바바라는 이름의 개구리 덕분에,\n이 세계는 보보의 사악한\n계획에서 풀려났습니다.\n\n저주를 풀지 못한 바바는 그가 직접\n이 타워를 사악한 존재들로부터 영원히 지켜내기로 결심합니다.","Grazie alla rana conosciuta come Baba,\nIl Reame fu liberato dalla stretta\n di Bobo per sempre.\n\nLa sua maledizione intatta, Baba decide di\ndifendere la torre dal male lui stesso,\nfino alla fine dei tempi.","Graças ao sapo conhecido como Baba, o Reino foi libertado das garras de Bobo para sempre. Com sua maldição intacta, Baba assume a responsabilidade de guardar a torre dos malfeitores até o fim dos tempos."
ending_bebe1,-1,-1,-1,-1,-1,-1,-1,-1,"Bebe exited the tower the\nsame way she went in:\nhungry.\n\nIn the end,\nits survival of the fittest.","Bebe salió de la torre\nde la misma forma en que entró:\nhambrienta.\n\nAl final,\nes la supervivencia del más fuerte.",ベベは塔に入った時と\n同じ姿で出ていった。\nお腹を空かせたまま。\n\n結局のところ、\n弱肉強食なのだ。,Bebe verließ den Turm\n genauso wie sie hineinkam:\nhungrig.\n\nAm Ende gilt\ndas Überleben der Stärkeren.,貝貝像她進入時一樣，餓著肚子的離開了高塔。 歸根究柢，這是個適者生存的世界。,贝贝像她进入时一样，饿着肚子的离开了高塔。 归根究柢，这是个适者生存的世界。,베베는 결국 탑을 처음 들어갔을 때 처럼\n배고픈 상태로 나오게 되었습니다.\n\n결국 마지막에는 강한 자가 살아남는 법입니다.,"Bebe lasciò la torre\ncome era entrata:\naffamata.\n\nAlla fine,\nè soppravivenza di chi si adatta.","Bebe saiu da torre da mesma forma que entrou: faminta. No fim, é a sobrevivência do mais forte."
ending_bibi1,-1,-1,-1,-1,-1,-1,-1,-1,"Thanks to the miraculous hero Bibi,\nthe evil wizard Bobo was thwarted.\nBobo's Big Tower no longer threatened\nthe creatures of The Realm, though many\ntreasures remain hidden within.\n\n..but is this truly the end\nof the story?","Gracias a la heroína milagrosa Bibi,\nel malvado mago Bobo fue derrotado.\nBobo's Big Tower ya no amenazaba\na las criaturas del Reino, aunque muchos\ntesoros permanecen ocultos en su interior.\n\n..¿pero es este realmente el final\nde la historia?",奇跡のヒーロー、ビビのおかげで\n邪悪な魔法使いボボは打ち倒された。\nボボのビッグタワーはもはや\nこの地の生き物たちを脅かすことはない。\nだが、塔の中には\nまだ多くの宝が眠っている…\n\n…これは本当に\n物語の終わりなのだろうか？,"Dank der wundersamen Heorine Bibi\nwurde der böse Zauberer Bobo besiegt.\nBobo's großer Turm bedrohte nicht mehr\ndie Wesen der Welt, aber\nviele Schätze lagen noch versteckt im Inneren.\n\n..aber ist das wirklich das Ende der Geschichte?","歸功於奇蹟般的""英雄""比比，\n邪惡的巫師波波被擊敗了。\n波波的巨塔就此不再威脅\n世間的生物們，不過許多\n寶藏仍深藏於其中。\n\n不過...這真的是故事的結局嗎?","归功于奇迹般的""英雄""比比，\n邪恶的巫师波波被击败了。 \n波波的巨塔就此不再威胁\n世间的生物们，不过许多\n宝藏仍深藏于其中。 \n\n不过...这真的是故事的结局吗?","우리의 엄청난 영웅 비비 덕분에,\n사악한 마법사 보보는 계획을 저지당했습니다.\n보보의 거대한 탑은 더이상 이 세계의\n생명체들을 위협하지 않았지만, 그 속의\n보물들은 여전히 탑 안에 잠들어 있습니다.\n\n그런데.. 정말로 이 이야기는 여기서 끝나는 걸까요?","Grazie alla miracolosa eroina Bibi,\nil malevolente mago Bobo fu fermato.\nLa Grande Torre di Bobo\n non minaccerà più le creature del Reame,\nsebbene molti tresori rimango nascosti dentro.\n\n..è veramente finita\n questa storia?","Graças ao heroi milagroso Bibi, o mago maligno Bobo foi derrotado. A Grande Torre de Bobo não representava mais uma ameaça para as criaturas do Reino, embora muitos tesouros permaneçam escondidos lá dentro. ...mas será este realmente o fim da história?"
ending_bobo1,-1,-1,-1,-1,-1,-1,-1,-1,"With the nuisance ""hero"" Bibi\nout of his way, The Great Wizard\nBobo regained control\nof his big tower.\n\nBut with all the coins of The Kingdom\nat his disposal, will it truly be\nenough to build up to Heaven?","Con la molesta ""heroína"" Bibi\nfuera de su camino, El Gran Mago\nBobo recuperó el control\nde su gran torre.\n\nPero con todas las monedas del Reino\na su disposición, ¿será realmente\nsuficiente para construir hasta el Cielo?",邪魔者の「ヒーロー」ビビが\nいなくなったことで、偉大なる\n魔法使いボボはふたたび\n巨大な塔の支配権を取り戻した。\n\nだが、王国中のコインを\n手にしたとしても、本当に\n天まで届く塔を建てるには\n足りるのだろうか？,"Mit der Plage von ""Heroine"" Bibi\naus seinem Weg, erlangte der große Zauberer Bobo\nwieder die Kontrolle über seinen großen Turm.\n\nAber mit allen Münzen des Königreiches\nzu seiner Verfügung, wird es wirklich reichen,\num zum Himmel hochzubauen?","煩人的ˊ""英雄""比比被解決掉後，大巫師\n波波奪回了\n巨塔的控制權。\n\n但是不管王國中有多少金幣\n任他所用，它真的\n足夠有朝一日觸及天國嗎?","烦人的ˊ""英雄""比比被解决掉后，大巫师\n波波夺回了\n巨塔的控制权。 \n\n但是不管王国中有多少金币\n任他所用，它真的\n足够有朝一日触及天国吗?","성가신 자칭 ""영웅"" 비비를 처리한 후,\n위대한 마법사 보보는 그의 탑의\통제권을 되찾았습니다.\n\n그런데 이 많은 왕국의 코인으로도\n천국까지 탑을 쌓는것이 가능하기는 할까요?","Dopo essersi sbarazzato dell'""eorina"" Bibi,\nIl Grande Mago Bobo riprese\ncontrollo della sua grande torre.\n\nMa con tutte le monete del Regno\nnel suo palmo, sarà veramente\nabbastanza per costruire fino al Paradiso?","Com o incômodo ""herói"" Bibi fora do seu caminho, o Grande Mago Bobo recuperou o controle de sua grande torre. Mas, com todas as moedas do Reino à sua disposição, será que isso realmente será suficiente para construir o Paraiso?"
ending_bubu1,-1,-1,-1,-1,-1,-1,-1,-1,"The desperate bandit Bubu succesfully\nescaped Bobo's Big Tower\nwith a newfound wealth!\n\nIt's a shame that so many got\nin his way, but in the end\nits survival of the fittest!","El desesperado bandido Bubu\nescapó con éxito de Bobo's Big Tower\n¡con una nueva fortuna!\n\nEs una lástima que tantos se\ninterpusieran en su camino, pero al final\n¡es la supervivencia del más fuerte!",追い詰められた盗賊ブブは、\nボボのビッグタワーから\nまんまと脱出し、\nひと財産を手に入れた！\n\n邪魔をする奴が多かったのは\n残念だが、結局のところ\n弱肉強食ってわけだ！,"Der verzweifelte Bandit Bubu entkam\nBobo's Großem Turm\nerfolgreich mit neu gewonnenem Reichtum!\n\nEine Schande, dass so viele in seinen Weg kamen,\naber am Ende gilt\ndas Überleben des Stärkeren!",絕望的盜賊布布成功的\n帶著新發現的財富逃出了波波的巨塔!\n\n只可惜一路上阻礙他的人數不勝收。歸根究柢，\n這是個適者生存的世界!,绝望的盗贼布布成功的\n带着新发现的财富逃出了波波的巨塔!\n\n只可惜一路上阻碍他的人数不胜收。归根究柢，\n这是个适者生存的世界!,"도적 부부는 보보의 거대한 탑을\n엄청난 양의 보물과 함께 탈출했습니다!\n\n많을 이들을 처리해야 했지만,\n결국 마지막에는 강한 자가 살아남는 법입니다!","Il disperato bandito Bubu scappò\ndalla Grande Torre di Bobo\ncon le sue nuove richezze!\n\nE' un peccato che così tanti\nsi misero nella sua strada, ma alla fine\nè soppravivenza di chi si adatta!","O bandido desesperado Bubu escapou com sucesso da Grande Torre de Bobo com uma riqueza recém-adquirida! É uma pena que tantos tenham entrado em seu caminho, mas no final, é a sobrevivência do mais forte!"
ending_byby1,-1,-1,-1,-1,-1,-1,-1,-1,"With justice served, Byby\nreturned to her farm satisfied.\n\nAfter all, this big tower\ncould make a great silo!","Con justicia hecha, Byby\nregresó a su granja satisfecha.\n\nDespués de todo, esta gran torre\n¡podría ser un gran silo!",正義はなされ、バイビーは\n満足して農場へ帰った。\n\n何せこの巨大な塔、\n立派なサイロになりそうじゃ！,"Nachdem der Gerechtigkeit Genüge getan war,\nkehrte Byby zufrieden zu ihrem Hof zurück.\n\nSchließlich könnte dieser große Turm\nein super Silo sein!",伸張了正義後，拜拜\n心滿意足地回到了她的農場。\n\n畢竟，這座巨塔當成糧倉應該挺不賴的!,伸张了正义后，拜拜\n心满意足地回到了她的农场。 \n\n毕竟，这座巨塔当成粮仓应该挺不赖的!,정의를 구현한 Byby는 그녀의 농장으로\n만족스럽게 돌아왔습니다.\n\n아무래도 그 거대한 탑은 창고로 쓰기 완벽하겠군요!,"Con giustizia servita, Byby\nritornò nella sua fattoria soddisfatta.\n\nDopotutto, questa grande torre\npotrebbe esse un silo perfetto!","Com a justiça feita, Byby voltou satisfeita para sua fazenda. Afinal, esta grande torre poderia servir como um ótimo silo!"
final_boss_as_baba1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,"End of the line, wizard.","Es el final de la línea, Mago.",終わりだ、魔法使い。,"Ende der Reise, Zauberer.",到此為止了，巫師。,到此为止了，巫师。,"여기서 끝이다, 마법사.","Capolinea, mago.","Fim da linha, mago."
final_boss_as_baba2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,I won't be as kind as Bibi.,No seré tan gentil como Bibi.,ビビみたいに優しくはせんぞ。,I werde nicht so sanft wie Bibi sein.,我可沒比比那麼善良。,我可没比比那么善良。,나는 비비만큼 착하지 않다고.,Non sarò gentile come Bibi.,Não vou ser tão amigavel como Bibi foi.
final_boss_as_baba3,snd_talk_lowmid,f3773b,spr_portrait_bobo,-1,-1,-1,-1,-1,"If you get in my way,","Si te metes en mi camino,",邪魔をするなら、,"Solltest du mir in den Weg geraten,",膽敢阻礙我，,胆敢阻碍我，,"만약 나를 방해한다면,","Se provi a fermarmi,","Se você se meter no meu caminho,"
final_boss_as_baba4,snd_talk_lowmid,f3773b,spr_portrait_bobo,-1,-1,-1,-1,-1,`sI'LL NEVER UNDO YOUR CURSE!,`sNUNCA DESHARÉ TU MALDICIÓN!,`s呪いは絶対に解いてやらん！,`sWERDE ICH NIE DEN FLUCH AUFHEBEN!,s我會永不解除你的詛咒!,s我会永不解除你的诅咒!,`s너의 저주는 영원히 풀려나지 않을거다!,`sNON RIMUOVERO' MAI LA TUA MALEDIZIONE!,`sEU NUNCA VOU RETIRAR SUA MALDIÇÃO!
final_boss_as_baba5,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,I've accepted my fate.,He aceptado mi destino.,俺はもう運命を受け入れた。,Ich habe mein Schicksal akzeptiert.,我已經接受我的使命了。,我已经接受我的使命了。,난 이미 내 운명을 받아들였어.,Ho accettato il mio destino.,Eu já aceitei meu destino.
final_boss_as_baba6,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,But for the safety of my people I must stop you.,"Pero por la seguridad de mi gente, debo detenerte.",だが民を守るためにお前を止めねばならん。,Aber die Sicherheit meines Volkes muss ich dich aufhalten.,但是為了人民的安全，我必須阻止你。,但是为了人民的安全，我必须阻止你。,하지만 사람들을 지키려면 너를 막아야만 해.,Ma per il bene del mio popolo devo fermarti.,mas porfavor devolva oque você roubou de mim!
final_boss_as_baba7,snd_talk_lowmid,f3773b,spr_portrait_bobo,-1,-1,-1,-1,-1,`sTHIS IS THE ONLY WAY!,`sESTA ES LA ÚNICA FORMA!,`sこれしか道はない！,`sDIES IST DER EINZIGE WEG!,s這是唯一的辦法!,s这是唯一的办法!,`s이 방법밖에 없단 말이다!,`sQUESTA E' L'UNICA VIA!,ESSA É A UNICA FORMA!
final_boss_as_bebe1,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,You must be the great evil wizard!,Debes ser el gran mago malvado!,お前が偉大なる悪の魔法使いか！,Du must der mächtige böse Zauberer sein!,你一定就是偉大的邪惡巫師!,你一定就是伟大的邪恶巫师!,당신이 바로 그 사악한 마법사군요!,Tu devi essere il grande mago malvagio!,Você deve ser o grande mago do mal!
final_boss_as_bebe10,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,..are you sure you're the great Bobo?,..estás seguro que tú eres el gran Bobo?,…本当にあの偉大なるボボなの？,"..bist du sicher, dass du der große Bobo bist?",...你確定你就是大巫師波波嗎?,...你确定你就是大巫师波波吗?,...정말 보보 맞는거죠?,..sei sicure che sei il grande Bobo?,..você tem a certeza que você é o grande Bobo?
final_boss_as_bebe11,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,Why do you have a sword?,Por qué tienes una espada?,なんで剣を持ってるの？,Warum hast du ein Schwert?,你為什麼有把劍?,你为什么有把剑?,검은 왜 가지고 계세요?,Perché hai una spada?,Porque você tem uma espada?
final_boss_as_bebe12,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,To keep me safe if my magic doesn't work!,Para protegerme si mi magia no funciona!,魔法が効かなかった時のためだ！,"Um mich zu beschützen, falls meine Magie nicht funktioniert!",為了以防我的魔法失效，保障自身安全啊!,为了以防我的魔法失效，保障自身安全啊!,마법이 듣지 않으면 내 몸을 지킬 방법은 있어야지!,Per essere sicuro in caso la mia magia non funzioni!,Para me manter seguro se a minha magia falhar!
final_boss_as_bebe13,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,Why are you so tall?,Por qué eres tan alto?,なんでそんなに背が高いの？,Warum bist du so groß?,你怎麼這麼高啊?,你怎么这么高啊?,키는 또 왜 그렇게 커요?,Perché sei così alto?,Porque você é tão alto?
final_boss_as_bebe14,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,I'm.. big and scary?,Soy.. grande y aterrador?,お、俺はでかくて怖いんだぞ？,Ich bin... groß und angsteinflößend?,讓我...又大又可怕啊?,让我...又大又可怕啊?,어... 몸집이 커야 무서우니까?,Sono.. grosso e spaventoso?,Eu sou.. grande e assustador?
final_boss_as_bebe15,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,Hm.,Hm.,ふーん。,Hm.,呃。,呃。,음.,Hm.,Hm.
final_boss_as_bebe16,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,That makes sense.,Hace sentido.,それなら納得。,Das macht Sinn.,原來如此。,原来如此。,그거 말 되네요.,Ha senso.,Isso faz sentido.
final_boss_as_bebe17,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,What is your wish? I'll give you a price!,Cuál es tu deseo? Te daré un precio!,願いはなんだ？対価をいただくぞ！,Was ist dein Wunsch? Ich nenne dir einen Preis!,你有什麼願望呢? 我來開個價!,你有什么愿望呢? 我来开个价!,소원이 뭔지부터 말해줄래? 그럼 코인이 얼마나 필요한지 말해줄게!,Qual è il tuo desiderio? Ti dirò il prezzo!,Qual é seu desejo? Eu te dou um preço!
final_boss_as_bebe18,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,I wish for a `sGIANT`s lollipop!,Deseo una `sGRAN`s paleta!,`sでっかい`sぺろぺろキャンディが欲しい！,I wünsche mir den Lolli eines `sRIESEN!,我想要一支's超大的's棒棒糖!,我想要一支's超大的's棒棒糖!,`s엄청 커다란`s 막대 사탕이 먹고 싶어요!,voglio un lecca lecca `sGIGANTE!,Eu desejo um `sPIRULITO `sGIGANTE!
final_boss_as_bebe19,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,...,...,…,...,...,...,...,...,...
final_boss_as_bebe2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,"Who, me?","Quién, yo?",俺が？,"Wer, ich?",啥，你說我嗎?,啥，你说我吗?,어... 나 말하는거야?,"Chi, me?","Quem, eu?"
final_boss_as_bebe20,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,You climbed this whole tower,Escalaste toda esta torre,この塔を全部登ってきたのか？,Du bist den ganzen Turm ,你大費周章地爬上了這座塔,你大费周章地爬上了这座塔,이 탑의 꼭대기까지 올라온게..,Hai scalato quest'intera torre,Você escalou essa torre INTEIRA
final_boss_as_bebe21,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,for a piece of candy?,por un pedazo de dulce?,キャンディひとつのために?,für ein Stück Süßes hochgekletter?,只為了糖果?,只为了糖果?,고작 사탕 하나 먹고 싶어서 그런거야?,per una caramella?,so para um pedaço de doce?
final_boss_as_bebe22,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,I did!,Sí!,そう！,Bin ich!,沒錯!,没错!,네!,Esattamente!,Sim!
final_boss_as_bebe23,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Let's say.. 100 coins!,Digamos.. 100 monedas!,そうだな…100コインで！,Sagen wir... 100 Münzen!,我看看...100塊怎麼樣!,我看看...100块怎么样!,그럼... 100코인 정도면 어때?,Ti costerà.. 100 monete!,Digamos... 100 moedas!
final_boss_as_bebe24,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,and I'll bring you a lollipop tomorrow.,y te traigo una paleta mañana.,明日ぺろぺろキャンディを持ってきてやる。,Und ich bringe dir den Lolli morgen.,然後我明天就給你一根棒棒糖。,然后我明天就给你一根棒棒糖。,내일까지 사탕을 가져다 줄게.,e ti porterò il lecca lecca domani.,e eu te trago um pirulito amanhã.
final_boss_as_bebe25,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,NO.,NO.,だめ。,NEIN.,不要。,不要。,절대 안돼요!,NO.,NÃO.
final_boss_as_bebe26,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,`sNOW.,`sAHORA.,`s今すぐ。,`sJETZT.,s我現在就要。,s我现在就要。,`s지금 당장!!!,`sORA.,`sAGORA.
final_boss_as_bebe27,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,SUMMON IT `sNOW.,CONVÓCALA `AHORA.,今すぐ`s召喚しろ。,BESCHWÖRE IHN `sJETZT.,給我's立刻變出來。,给我's立刻变出来。,`s사탕이 먹고싶단 말이에요!!!!!!,EVOCALO `sORA.,ME DA `sAGORA.
final_boss_as_bebe28,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,I- I can't-,N-no puedo-,そ、そんなのできない…,I-Ich kann nicht-,我-我沒辦法-,我-我没办法-,그... 그건...,N-non posso-,Eu- Eu não posso-
